Mfg#,Upc#,Case,GTIN  ,Description,Uom,Pack,Size,Category,Customer Price,Qty Available
25700,00381,00381,025700003816,Ziploc Freezer Bags Quart                                        ,CS,9,38 CT       ,Bags/Foils/ Wraps             ,$36.77,5746
25700,00382,00382,025700003823,Ziploc Freezer Bags Gallon                                       ,CS,9,28 CT       ,Bags/Foils/ Wraps             ,$39.20,1448
25700,71143,71143,025700711438,ZIPLOC  SNACK BAG 90 CT                                          ,CS,12,90 CT       ,Grocery- other                ,$35.22,4
25700,71144,71144,025700711445,Ziploc Snack Bag 40Ct                                            ,CS,12,40 CT       ,Bags/Foils/ Wraps             ,$22.84,702
25713,91960,91962,025713919609,ENRGY DRK CITRUS CANE SGR                                        ,CS,12,12 OZ       ,Grocery- other                ,$18.99,42
25713,91980,91982,025713919807,UPTIME BLOOD ORANGE CN SGR                                       ,CS,12,12 OZ       ,Grocery- other                ,$18.99,571
25866,59155,59155,025866591554,ALEVE GEL TUBE EMULGEL                                           ,CS,24,2.7 OZ      ,Grocery- other                ,$166.17,3
25866,59195,59195,025866591950,ALEVE ARTHRITIS LIQUID GELS                                      ,CS,24,80 CT       ,Grocery- other                ,$283.58,30
25866,59202,59202,025866592025,ALEVE CAPLETS                                                    ,CS,36,50 CT       ,Grocery- other                ,$204.17,9
25866,59204,59204,025866592049,ALEVE CAPLETS                                                    ,CS,24,200 CT      ,Grocery- other                ,$360.19,28
25866,59223,59223,025866592230,ALEVE TABLETS                                                    ,CS,24,90 CT       ,Grocery- other                ,$199.00,90
25866,59225,59225,025866592254,ALEVE BACK & MUSCLE TABLETS                                      ,CS,24,90 CT       ,Grocery- other                ,$200.99,142
26000,00304,10304,026000003049,Elmer's Washable School Glue                                     ,CS,48,4 OZ        ,Batteries/ general merch      ,$33.33,102
26000,00522,10522,026000005227,Elmer's Glue Stick 2 Pack                                        ,CS,48,.21 OZ      ,Batteries/ general merch      ,$28.95,14
26200,11420,11420,026200114200,SLIM JIM PEPPERONI/CHEESE                                        ,CS,108,6/18 CT     ,Snacks/ Energy bars           ,$124.92,27
26200,11730,11730,026200117300,Slim Jim Giant Tabasco                                           ,CS,144,6/24CT      ,Snacks/ Energy bars           ,$119.56,8
26200,14050,14051,126200140503,Slim Jim Monster Tabasco                                         ,CS,108,6/18CT      ,Snacks/ Energy bars           ,$167.84,4
26200,23891,23891,026200238913,DAVID SUNFLWR SDS CRKD PEPPER                                    ,CS,12,5.25 OZ     ,Grocery- other                ,$14.82,830
26200,46172,46170,026200461724,DAVID SUNFLOWER SEEDS IN SHELL                                   ,CS,12,5.25 OZ     ,Grocery- other                ,$14.82,70
26200,46572,46570,026200465722,DAVID SUNFLOWERS SDS BBQ                                         ,CS,12,5.25 OZ     ,Grocery- other                ,$14.82,110
27000,37234,37234,027000372340,Orville Gourmet Naturals Simply Salted                           ,CS,12,3 PK        ,Snacks/ Energy bars           ,$28.01,123
27000,37241,37241,027000372418,OVR RDN BUTTER POPCORN CLASSIC                                   ,CS,6,6 PK        ,Snacks/ Energy bars           ,$23.70,1615
27000,37242,37242,027000372425,ORV RDN MTB POPCORN CLASSIC                                      ,CS,6,6 PK        ,Snacks/ Energy bars           ,$24.46,3506
27000,37243,37243,027000372432,OR MW BUTTER 3PK                                                 ,CS,12,3/9.87 OZ   ,Snacks/ Energy bars           ,$27.39,524
27000,37244,37244,027000372449,ORV RND MTB POPCORN CLASIC BAG                                   ,CS,12,3/9.87 OZ.  ,Snacks/ Energy bars           ,$27.82,921
27000,37801,37801,027000378014,Hunt's Fire Roasted Dice Tomato W/Garlic                         ,CS,12,14.5 OZ     ,Canned vegetables             ,$13.29,51
27000,37831,37831,027000378311,Hunt's Petite Diced Tomatoes                                     ,CS,12,14.5 OZ     ,Canned vegetables             ,$14.22,14
27000,37895,37895,027000378953,Hunt's Diced Tomatp/Basil/Garlic/Oregano                         ,CS,12,14.5 OZ     ,Canned vegetables             ,$19.15,1
27000,37896,37896,027000378960,Hunt's Diced Roasted Garlic                                      ,CS,12,14.5 OZ     ,Canned vegetables             ,$14.19,96
27000,37909,37943,027000379097,Hunt's Crushed Tomato                                            ,CS,12,28 OZ       ,Canned vegetables             ,$23.64,317
27000,37913,37912,027000379134,Hunt's Tomato Stewed                                             ,CS,12,14.5 OZ     ,Canned vegetables             ,$13.01,25
27000,38040,38040,027000380406,Hunt's Diced Tomato                                              ,CS,24,14.5 OZ     ,Canned vegetables             ,$29.08,82
27000,38811,38811,027000388112,Hunt's Tomato Paste                                              ,CS,24,12 OZ       ,Canned vegetables             ,$38.70,100
27000,38969,38970,027000389690,HUNT TOMATO PUREE   29 OZ                                        ,CS,12,29 OZ       ,Soup/Sauces/Canned Meals/Meats,$23.26,69
27000,39014,39014,027000390146,HUNT'S TOMATO SAUCE                                              ,CS,24,15 OZ       ,Grocery- other                ,$32.47,1
27000,39023,39029,027000390238,Hunt's Tomato Sauce                                              ,CS,12,29 OZ       ,Soup/Sauces/Canned Meals/Meats,$23.90,35
27000,39103,39103,027000391037,Hunt's Tom Sauce Italian Herb                                    ,CS,24,8 OZ        ,Soup/Sauces/Canned Meals/Meats,$13.90,18
27000,48539,48539,027000485392,Orville Pour Over Movie Theater Butter                           ,CS,12,2/9.9 OZ    ,Snacks/ Energy bars           ,$30.43,43
27000,48805,48877,027000488058,Orville Gourmet Jar                                              ,CS,12,30 OZ       ,Snacks/ Energy bars           ,$49.09,2084
27000,48828,48196,027000488287,ORV RED WHITE POPCORN JAR                                        ,CS,6,30 OZ       ,Snacks/ Energy bars           ,$25.07,416
27000,48917,48917,027000489178,ORV RED NATURAL SSLT                                             ,CS,6,6/20 OZ     ,Snacks/ Energy bars           ,$27.06,840
27000,52005,52005,027000520055,OR ULTIMAT BUTTER POPCORN                                        ,CS,6,6 PK        ,Snacks/ Energy bars           ,$25.40,1109
27000,52007,52007,027000520079,OR CLASSIC BG KETTLE CORN                                        ,CS,12,3/9.85 OZ.  ,Snacks/ Energy bars           ,$28.50,20
27000,62318,62318,027000623183,OR SMARTPOP W/BUTR BN                                            ,CS,6,12 CT       ,Snacks/ Energy bars           ,$23.09,70
27000,62318,62318,027000623183,OR SMARTPOP W/BUTR BN                                            ,CS,6,12 CT       ,Grocery- other                ,$23.09,33
27755,07001,07001,827755070016,BRUT ROUND SOLID DEOD                                            ,CS,12,2.5 OZ      ,Grocery- other                ,$18.16,17
27917,00623,26034,027917006239,LIL CRITTERS GUMMY VITES                                         ,CS,12,60 CT       ,Grocery- other                ,$32.84,44
27917,01919,01919,027917019192,Vitafusion Gummy Multivites                                      ,CS,12,150 CT      ,Vitamins/supplements          ,$62.88,1031
27917,01919,01919,027917019192,VITAFUSION MULTIVITES                                            ,CS,12,150 CT      ,Grocery- other                ,$62.88,502
27917,01951,01951,027917019512,Vitafusion Calcium Gummy                                         ,CS,12,100 CT      ,Vitamins/supplements          ,$67.16,822
27917,02006,02006,027917020068,VITAFUSION HAIR SKIN & NAILS                                     ,CS,12,135 CT      ,Grocery- other                ,$100.50,107
27917,02006,02006,027917020068,VITAFUSION HAIR SKIN & NAILS                                     ,CS,12,135 CT      ,Grocery- other                ,$90.05,7
27917,02134,02134,027917021348,VITAFUSION VITAMIN D GUMMY                                       ,CS,12,150 CT      ,Over the counter remedies     ,$56.02,1027
27917,02271,02271,027917022710,Vitafusion Womens Gummy Multivitamin                             ,CS,12,150 CT      ,Vitamins/supplements          ,$77.11,247
28000,03327,03328,028000033279,Nestle Dark Chocolate Morsels                                    ,CS,12,10 OZ       ,Baking Sup/Mixes/Frstg/Syryp  ,$30.35,12
28000,42843,50346,028000428433,NSQK CHOC MILK POWDER MI                                         ,CS,12,20.1 OZ     ,Grocery- other                ,$50.35,3396
28000,51403,66734,028000514037,NESQUIK CHOCOLATE POWDER                                         ,CS,6,38 OZ       ,Grocery- other                ,$41.19,718
28000,53783,94476,028000537838,NSQK CHOCOLATE POWDER                                            ,CS,12,10 OZ       ,Grocery- other                ,$30.75,75
28000,81320,80320,028000813208,Nesquik Chocolate No Sugar Added Powder                          ,CS,6,16 OZ       ,Powder Drink Mix / Beverages  ,$23.78,1224
28000,84679,75883,028000846794,NSQK STRAW MLK MIX POWDE                                         ,CS,6,18.7 OZ     ,Grocery- other                ,$24.48,853
29000,01002,01002,029000010024,PLNTRS LS COCKTAIL PEANU                                         ,CS,12,16 OZ       ,Grocery- other                ,$34.08,242
29000,01607,01607,029000016071,PlantersCashews Hlvs&Pcs                                         ,CS,12,8 OZ        ,Snacks/ Energy bars           ,$56.35,841
29000,01608,01608,029000016088,Planters Cashew Hlv&Pc                                           ,CS,12,8 OZ        ,Snacks/ Energy bars           ,$53.35,465
29000,01665,01665,029000016651,Planters Regular Mixed Nuts                                      ,CS,12,10.3 OZ     ,Snacks/ Energy bars           ,$50.25,747
29000,01669,01669,029000016699,Planters Lt Salt Mixed Nuts                                      ,CS,12,10.3 OZ     ,Snacks/ Energy bars           ,$50.25,954
29000,07210,07210,029000072107,Planters Cktail Peanuts                                          ,CS,12,16 OZ       ,Snacks/ Energy bars           ,$34.08,15
29000,07280,07280,029000072800,Planters Honey Roasted Peanuts                                   ,CS,12,12 OZ       ,Snacks/ Energy bars           ,$29.35,77
29000,07324,07324,029000073241,Planters Dry Roasted Unsalted Peanuts                            ,CS,12,16 OZ       ,Snacks/ Energy bars           ,$33.73,364
29000,07325,07325,029000073258,Planters Dry Roasted Peanuts Salted                              ,CS,12,16 OZ       ,Snacks/ Energy bars           ,$33.83,131
29000,07345,07345,029000073456,Planters Honey Roasted Peanuts                                   ,CS,12,16 OZ       ,Snacks/ Energy bars           ,$33.98,220
29000,07650,07650,029000076501,Planters Dry Roasted Lightly Salted                              ,CS,12,16 OZ       ,Snacks/ Energy bars           ,$34.08,517
29739,60013,60013,829739600134,RHYTHM SSLT CART STK                                             ,CS,12,1.4 OZ      ,Grocery- other                ,$20.25,16
30000,01040,01040,030000010402,Quaker Oats Oatmeal                                              ,CS,12,42 OZ       ,Cereals/Oatmeal               ,$61.59,70
30000,01190,01190,030000011904,Quaker Instant Oatmeal Maple Brown Sugar                         ,CS,12,15.1 OZ     ,Cereals/Oatmeal               ,$44.28,3
30000,01200,01200,030000012000,Quaker Oats Quick Oatmeal                                        ,CS,12,42 OZ       ,Cereals/Oatmeal               ,$61.59,90
30000,06083,06083,030000060834,Quaker Cinnamon Life Cereal                                      ,CS,14,18 OZ       ,Cereals/Oatmeal               ,$52.64,467
30000,06119,06119,030000061190,Quaker Life Cereal Original                                      ,CS,14,18 OZ       ,Cereals/Oatmeal               ,$52.64,1431
30000,06322,06322,230000063228,Quaker Cinnamon Life Cereal                                      ,CS,12,13 OZ       ,Cereals/Oatmeal               ,$35.32,118
30000,06354,06354,030000063545,Quaker Life Cereal Regular                                       ,CS,12,13 OZ       ,Cereals/Oatmeal               ,$35.22,339
30000,06441,06441,030000064412,QKR OTML SQ BROWN SUGAR                                          ,CS,12,14.5 OZ     ,Cereals/Oatmeal               ,$37.31,11
30000,31208,31208,030000312087,Quaker Instant Oatmeal Cinnamon & Spice                          ,CS,12,15.1 OZ     ,Cereals/Oatmeal               ,$33.43,50
30000,31678,31678,030000316788,Quaker Instant Oatmeal Apple/Cinnamon                            ,CS,12,15.1 OZ     ,Cereals/Oatmeal               ,$34.73,456
30000,57242,57242,030000572429,QKR SIMPLY GRANOLA REG                                           ,CS,10,24.1OZ      ,Grocery- other                ,$45.52,49
30000,57321,57321,030000573211,CAPN C ORIGINAL REG                                              ,CS,14,12.6 OZ     ,Grocery- other                ,$43.28,47
30000,57323,57323,030000573235,CAPN C OOPS ALL BERRY RE                                         ,CS,14,10.3 OZ     ,Grocery- other                ,$46.27,144
30000,57324,57324,030000573242,CAPN C ORIGINAL LARGE                                            ,CS,12,18 OZ       ,Grocery- other                ,$49.85,96
30000,65300,65300,030000653005,PMC BUTTERMILK PANCAKE MX                                        ,CS,12,32 OZ       ,Grocery- other                ,$32.79,49
30000,65320,65320,030000653203,PEARL MLLNG CO PNCKE MIX BTRML                                   ,CS,12,32 OZ       ,Grocery- other                ,$31.79,164
